dataset,Sample,n_raw,n_after_mad,n_doublet,n_final,status,reason,ncount_lo,ncount_hi,nfeat_lo,nfeat_hi,mt_hi,hb_hi,med_ncount_final,med_nfeat_final,lowcomplexity_flag,dbl_method,ncount_lo_mad,nfeat_lo_mad,mt_hi_mad,n_fail_mad,n_fail_abs,mad_loss,dbl_rate_exp,dbl_rate_obs,platform,upstream_filtered,n_dbl_sc,n_dbl_df,n_dbl_both,dbl_jaccard
GSE185381,AML056,2014,1885,44,1841,PASS,OK,624.356260628088,18173.5184149278,384.746958203836,4433.13706224643,15.1183996770197,0.413876760951979,3285,1293,FALSE,consensus_union,624.356260628088,384.746958203836,15.1183996770197,129,0,0.0640516385302879,0.016112,0.023342175066313,10x,FALSE,18,26,0,0
GSE185381,AML073,5248,4709,228,4481,PASS,OK,500,23506.24626731,235.711335612822,5842.32402917618,12.3386192094943,0.672258355786945,3002,1158,FALSE,consensus_union,416.645426437998,235.711335612822,12.3386192094943,539,0,0.102705792682927,0.041984,0.0484179231259291,10x,FALSE,136,178,86,0.37719298245614
GSE185381,AML006,3056,2666,98,2568,PASS,OK,500,21140.9260374645,200,4851.74200451387,13.7612878395184,0.712518328874898,2367,931,FALSE,consensus_union,306.012706753497,195.131768985078,13.7612878395184,390,0,0.12761780104712,0.024448,0.0367591897974494,10x,FALSE,44,56,2,0.0204081632653061
GSE185381,AML025,3728,3380,143,3237,PASS,OK,1248.56909261193,36195.0365962217,662.393572642793,6550.31869148256,16.1575052852861,0.484840245731597,6824,2104,FALSE,consensus_union,1248.56909261193,662.393572642793,16.1575052852861,348,0,0.0933476394849786,0.029824,0.0423076923076923,10x,FALSE,81,88,26,0.181818181818182
GSE185381,AML003,6362,5721,336,5385,PASS,OK,852.988262731609,27947.4021408673,525.150527653023,5390.46587775756,12.0237728847834,0.514144470113955,4812,1678,FALSE,consensus_union,852.988262731609,525.150527653023,12.0237728847834,641,0,0.100754479723357,0.050896,0.0587309910854746,10x,FALSE,212,267,143,0.425595238095238
GSE185381,AML012,4680,4481,217,4264,PASS,OK,920.75533828959,26257.6691055752,527.369254504695,4685.87043877053,17.9800741110194,0.228097817287867,4874,1563,FALSE,consensus_union,920.75533828959,527.369254504695,17.9800741110194,199,0,0.0425213675213675,0.03744,0.048426690470877,10x,FALSE,137,146,66,0.304147465437788
GSE185381,AML005,4021,3827,181,3646,PASS,OK,787.260539712128,57207.8984378774,605.517436630572,8264.28554699583,17.3066826975535,0.142674477018524,6675.5,2233,FALSE,consensus_union,787.260539712128,605.517436630572,17.3066826975535,194,0,0.0482467047998011,0.032168,0.0472955317481056,10x,FALSE,100,110,29,0.160220994475138
GSE185381,AML055,5294,5070,310,4760,PASS,OK,500,104649.63845284,313.904279209806,13789.1716892045,17.1755364908227,0.139553901764153,6805,2019.5,FALSE,consensus_union,489.878414850927,313.904279209806,17.1755364908227,224,0,0.0423120513789196,0.042352,0.0611439842209073,10x,FALSE,181,188,59,0.190322580645161
GSE185381,AML048,2201,2119,51,2068,PASS,OK,757.393453678432,34733.1243387919,395.222027280004,8070.89630593924,19.6697221243349,0.17021326864688,5092.5,1778,FALSE,consensus_union,757.393453678432,395.222027280004,19.6697221243349,82,0,0.0372557928214448,0.017608,0.024067956583294,10x,FALSE,24,31,4,0.0784313725490196
GSE185381,AML0048,4281,3940,155,3785,PASS,OK,650.237258847633,14072.7478708571,419.958111198884,2865.54531966187,16.1054764597754,0.226237541528239,2932,1085,FALSE,consensus_union,650.237258847633,419.958111198884,16.1054764597754,341,0,0.0796542863816865,0.034248,0.0393401015228426,10x,FALSE,83,116,44,0.283870967741936
GSE185381,AML3266,2975,1469,51,1418,PASS,OK,794.802506704718,70414.1727383757,581.124508028989,9024.0558220243,11.901392896839,0,6294.5,2020.5,FALSE,consensus_union,794.802506704718,581.124508028989,11.901392896839,1506,0,0.506218487394958,0.0238,0.034717494894486,10x,FALSE,23,30,2,0.0392156862745098
GSE185381,AML022,879,778,7,771,PASS,OK,500,20453.9928964589,200,4505.26246617168,14.4891573388249,0.128213697340551,2547,987,FALSE,consensus_union,306.297603197302,195.709130515816,14.4891573388249,101,0,0.114903299203641,0.007032,0.0089974293059126,10x,FALSE,3,4,0,0
GSE185381,Control0082,8765,7856,748,7108,PASS,OK,500,5639.57442724045,239.026082059672,1911.82483544167,12.0757713837768,0.215754455445545,1436,653.5,FALSE,consensus_union,397.372005443426,239.026082059672,12.0757713837768,909,0,0.103707929264119,0.07012,0.095213849287169,10x,FALSE,365,467,84,0.112299465240642
GSE185381,AML052,8954,7230,629,6601,PASS,OK,568.691522502596,23375.2666850055,384.276284762097,5669.2959893394,12.8769298551309,0.361339836367327,3427,1416,FALSE,consensus_union,568.691522502596,384.276284762097,12.8769298551309,1724,0,0.192539647085102,0.071632,0.0869986168741355,10x,FALSE,262,456,89,0.141494435612083
GSE185381,AML2123,1333,799,11,788,PASS,OK,500,73942.1328691743,241.897034565495,9880.71641429267,19.7256580008881,1.77677416108878,5881.5,1683.5,FALSE,consensus_union,431.417146925427,241.897034565495,19.7256580008881,534,0,0.400600150037509,0.010664,0.0137672090112641,10x,FALSE,3,8,0,0
GSE185381,Control4003,6890,5168,396,4772,PASS,OK,534.121516312091,12797.8555277034,330.006513074965,3620.07703686933,10.8474146532732,0,2326.5,1005,FALSE,consensus_union,534.121516312091,330.006513074965,10.8474146532732,1722,0,0.249927431059507,0.05512,0.076625386996904,10x,FALSE,200,253,57,0.143939393939394
GSE185381,AML1371,3190,1576,66,1510,PASS,OK,1892.96318097271,10926.9447012547,951.525791611229,3123.58952978793,12.6915462220181,0,4434,1691,FALSE,consensus_union,1892.96318097271,951.525791611229,12.6915462220181,1614,0,0.505956112852665,0.02552,0.0418781725888325,10x,FALSE,32,34,0,0
GSE185381,AML4340,2800,2583,96,2487,PASS,OK,1364.17409087557,23074.5549344047,905.899956972157,3192.07433198816,12.4848368826759,0.0785098733699801,5372,1674,FALSE,consensus_union,1364.17409087557,905.899956972157,12.4848368826759,217,0,0.0775,0.0224,0.0371660859465738,10x,FALSE,49,50,3,0.03125
GSE185381,AML0024,6141,5042,324,4718,PASS,OK,3138.15920968961,21421.3481560896,1187.24626098708,4192.35769659264,8.60396069988653,0.127886259916491,8312,2246,FALSE,consensus_union,3138.15920968961,1187.24626098708,8.60396069988653,1099,0,0.178961081257124,0.049128,0.064260214200714,10x,FALSE,223,211,110,0.339506172839506
GSE185381,AML4897,2844,2444,89,2355,PASS,OK,1474.10350246174,10125.903625541,815.267100855133,2826.46509049979,8.49947993913107,0.134050196850394,3788,1504,FALSE,consensus_union,1474.10350246174,815.267100855133,8.49947993913107,400,0,0.140646976090014,0.022752,0.0364157119476268,10x,FALSE,42,50,3,0.0337078651685393
GSE185381,AML009,4472,2895,141,2754,PASS,OK,529.747387643318,11982.8434232394,422.66599158699,3979.99610445067,18.0809071102232,0,2259.5,1206.5,FALSE,consensus_union,529.747387643318,422.66599158699,18.0809071102232,1577,0,0.352638640429338,0.035776,0.0487046632124352,10x,FALSE,83,86,28,0.198581560283688
GSE185381,Control0005,6474,3627,295,3332,PASS,OK,525.149757281458,14364.0207301041,376.887179618717,4320.06204521779,9.77220599068733,0,2215.5,1087,FALSE,consensus_union,525.149757281458,376.887179618717,9.77220599068733,2847,0,0.439759036144578,0.051792,0.0813344361731459,10x,FALSE,140,170,15,0.0508474576271187
GSE185381,AML026,1097,956,10,946,PASS,OK,597.295403863128,15954.5326121139,343.078803753885,4903.27289705361,16.8919153279553,0.20875526778849,3194,1340.5,FALSE,consensus_union,597.295403863128,343.078803753885,16.8919153279553,141,0,0.128532360984503,0.008776,0.0104602510460251,10x,FALSE,3,7,0,0
GSE185381,AML051,1679,1529,21,1508,PASS,OK,500,8611.61182870399,295.119923717545,2157.78044388991,13.1137434185693,0.281467321105658,1927.5,793,FALSE,consensus_union,435.68719475883,295.119923717545,13.1137434185693,150,0,0.0893388921977367,0.013432,0.013734466971877,10x,FALSE,14,17,10,0.476190476190476
GSE185381,AML001,466,359,1,358,PASS,OK,500,81964.2079437726,450.760088227498,10374.4455690137,18.4477911668526,0.0298870011704906,6329.5,2286.5,FALSE,consensus_union,397.227372981327,450.760088227498,18.4477911668526,107,0,0.229613733905579,0.003728,0.00278551532033426,10x,FALSE,0,1,0,0
GSE185381,AML0693,3604,2911,125,2786,PASS,OK,500,42163.4196122595,200,6888.7528480699,20,0.328845762630927,2519,1021.5,FALSE,consensus_union,154.947963426108,154.753120559215,21.0815857075092,693,0,0.192286348501665,0.028832,0.0429405702507729,10x,FALSE,58,76,9,0.072
GSE185381,AML3948,8636,6860,628,6232,PASS,OK,1001.78065578347,28699.939287123,467.716426791965,5398.40137178475,17.9099325492086,0,5036.5,1515,FALSE,consensus_union,1001.78065578347,467.716426791965,17.9099325492086,1776,0,0.205650764242705,0.069088,0.0915451895043732,10x,FALSE,282,422,76,0.121019108280255
GSE185381,AML3730,5053,4750,290,4460,PASS,OK,1262.00279968026,51642.7768753857,598.503527667515,7438.71973044286,15.4051224535805,0.0824799394398183,8050.5,2102,FALSE,consensus_union,1262.00279968026,598.503527667515,15.4051224535805,303,0,0.0599643775974669,0.040424,0.0610526315789474,10x,FALSE,164,170,44,0.151724137931034
GSE185381,AML0114,5320,4726,244,4482,PASS,OK,500,56020.8006296978,261.655013987098,8275.44623359202,15.669252057544,0.0612147308239484,4082.5,1444,FALSE,consensus_union,314.95790495087,261.655013987098,15.669252057544,594,0,0.111654135338346,0.04256,0.0516292848074482,10x,FALSE,119,178,53,0.217213114754098
GSE185991,GSM5628163_M03,1841,1271,23,1248,PASS,OK,709.685473212731,24525.7718482038,407.084428316218,4835.38269479314,13.13462497957,0,4274,1421,FALSE,consensus_union,709.685473212731,407.084428316218,13.13462497957,570,0,0.309614340032591,0.014728,0.018095987411487,10x,FALSE,9,16,2,0.0869565217391304
GSE185991,GSM5628164_M04,1763,1288,22,1266,PASS,OK,1370.83355042728,8472.5559834597,763.577749413026,2585.23117196312,9.00202786910902,0,3444,1420.5,FALSE,consensus_union,1370.83355042728,763.577749413026,9.00202786910902,475,0,0.26942711287578,0.014104,0.0170807453416149,10x,FALSE,14,11,3,0.136363636363636
GSE185991,GSM5628165_M05,229,18,0,18,P2-exclude,LOW_COMPLEXITY (median below floor),500,1813.57087932899,200,246957.910522457,20,0,995.5,464,TRUE,skipped_lowN,94.0514660574555,0.0816495408360947,189.615753205656,43,168,0.921397379912664,0.001832,,10x,FALSE,,,,
GSE185991,GSM5628166_M06,432,232,1,231,P2-exclude,n_final=231 < 300,1942.28238260858,54894.6682288302,873.555199059394,8569.21234978655,7.46456143290685,0,9954,2691,FALSE,consensus_union,1942.28238260858,873.555199059394,7.46456143290685,200,0,0.462962962962963,0.003456,0.00431034482758621,10x,FALSE,0,1,0,0
GSE185991,GSM5628167_M07,1748,1372,29,1343,PASS,OK,500,11918.8985664193,200,3258.89937316624,11.3387217889014,0,1831,805,FALSE,consensus_union,257.238618393671,185.017065873436,11.3387217889014,376,0,0.215102974828375,0.013984,0.0211370262390671,10x,FALSE,14,15,0,0
GSE185991,GSM5628168_M08,1744,1356,26,1330,PASS,OK,1075.89849768589,5707.30697478188,478.441667671698,1761.39340894169,4.67000775540037,0,2456.5,913,FALSE,consensus_union,1075.89849768589,478.441667671698,4.67000775540037,388,0,0.222477064220184,0.013952,0.0191740412979351,10x,FALSE,13,13,0,0
GSE185991,GSM5628169_M09,378,0,,0,P2-exclude,all 378 cells failed QC (median nFeature = 20; ABS floor = 200),500,702.946860869115,200,97.724382138149,20,0,,,FALSE,"",39.2006871841352,4.09314432333311,109.649404989262,77,301,1,,,10x,FALSE,,,,
GSE185991,GSM5628170_M10,512,222,1,221,P2-exclude,n_final=221 < 300,3182.27642767216,40420.4269878882,1245.10351977124,6617.73890215478,6.80363464414718,0,12259,3040,FALSE,consensus_union,3182.27642767216,1245.10351977124,6.80363464414718,290,0,0.56640625,0.004096,0.00450450450450451,10x,FALSE,0,1,0,0
GSE185991,GSM5628171_M21,891,247,2,245,P2-exclude,n_final=245 < 300,500,40386.5822588833,200,29987.1604202216,20,0,2161,816,FALSE,consensus_union,42.8168194306575,11.9252371677998,66.5485552839954,503,141,0.722783389450056,0.007128,0.00809716599190283,10x,FALSE,1,1,0,0
GSE185991,GSM5628172_M22,6614,3295,237,3058,PASS,OK,500,32880.8394728057,200,8294.88887556665,20,0,2491.5,882,FALSE,consensus_union,74.7737600201302,49.379805582027,59.5001525496646,1942,1377,0.501814333232537,0.052912,0.0719271623672231,10x,FALSE,136,151,50,0.210970464135021
GSE185991,GSM5628173_M23,687,216,1,215,P2-exclude,n_final=215 < 300,1582.90340434356,146805.885540672,992.583710768539,12948.2529892101,7.51769963036816,0,15103,3490,FALSE,consensus_union,1582.90340434356,992.583710768539,7.51769963036816,471,0,0.685589519650655,0.005496,0.00462962962962963,10x,FALSE,0,1,0,0
GSE185991,GSM5628174_M24,6666,5116,334,4782,PASS,OK,1127.26006739449,4534.99697883915,516.637596923436,1688.52597099951,10.7547548692034,0,2288,943,FALSE,consensus_union,1127.26006739449,516.637596923436,10.7547548692034,1550,0,0.232523252325233,0.053328,0.065285379202502,10x,FALSE,216,175,57,0.170658682634731
GSE185991,GSM5628175_M25,2358,919,24,895,PASS,OK,500,184844.183081926,220.273552601644,17672.2486836168,16.9169623838814,0,8253,2459,FALSE,consensus_union,199.789462585534,220.273552601644,16.9169623838814,1439,0,0.610262934690416,0.018864,0.0261153427638738,10x,FALSE,12,14,2,0.0833333333333333
GSE185991,GSM5628176_M26,2456,1550,42,1508,PASS,OK,885.32705208327,115245.773592834,417.192965747333,11712.3451284635,8.62767857880035,0.146209310796194,10330.5,2242,FALSE,consensus_union,885.32705208327,417.192965747333,8.62767857880035,906,0,0.368892508143323,0.019648,0.0270967741935484,10x,FALSE,27,26,11,0.261904761904762
GSE185991,GSM5628177_M27,1456,977,13,964,PASS,OK,738.928017118846,9960.87417107125,381.151583571728,2788.81433480904,8.35251635434183,0,2900,1094.5,FALSE,consensus_union,738.928017118846,381.151583571728,8.35251635434183,479,0,0.328983516483517,0.011648,0.0133060388945752,10x,FALSE,5,9,1,0.0769230769230769
GSE185991,GSM5628178_M28,5598,2120,128,1992,PASS,OK,500,135682.960429928,200,34205.9928746608,20,0,6712,2228,FALSE,consensus_union,84.0249207702673,54.3112140263646,69.3438861824316,1986,1492,0.621293319042515,0.044784,0.060377358490566,10x,FALSE,76,82,30,0.234375
GSE185991,GSM5628179_M29,74,45,0,45,P2-exclude,n_final=45 < 300,1886.04588273583,28347.1232006546,806.196854547599,5959.91285862344,16.2629048008633,0,7349,2262,FALSE,skipped_lowN,1886.04588273583,806.196854547599,16.2629048008633,29,0,0.391891891891892,0.000592,,10x,FALSE,,,,
GSE185991,GSM5628180_M30,5512,2765,178,2587,PASS,OK,500,92836.5369221904,200,28075.7339519881,20,0.0300875690341472,6397,2288,FALSE,consensus_union,89.8722881810305,58.9506227274532,29.7789052397397,2526,221,0.498367198838897,0.044096,0.064376130198915,10x,FALSE,83,108,13,0.0730337078651685
GSE185991,GSM5628181_M31,7145,2323,168,2155,PASS,OK,500,130338.666291052,269.181902427552,20708.3795371432,20,0,8719,3031,FALSE,consensus_union,301.140299474544,269.181902427552,49.2797837032507,3825,997,0.674877536738978,0.05716,0.0723202755058115,10x,FALSE,114,108,54,0.321428571428571
GSE185991,GSM5628182_M32,10165,4139,476,3663,PASS,OK,500,102771.595037712,289.103303258128,13766.7918531059,20,0,7253,2269,FALSE,consensus_union,344.361698259265,289.103303258128,32.5366214696771,5582,444,0.592818494835219,0.08132,0.115003624063784,10x,FALSE,270,301,95,0.199579831932773
GSE185991,GSM5628183_M33,5779,2035,128,1907,PASS,OK,500,208992.932645145,200,30084.1597927289,20,0,9459,2983,FALSE,consensus_union,159.577764558321,144.640768762693,40.2635382050704,3316,428,0.647862952067832,0.046232,0.0628992628992629,10x,FALSE,65,78,15,0.1171875
GSE185991,GSM5628184_M34,412,200,1,199,P2-exclude,n_final=199 < 300,1709.92664900189,22047.4901786025,825.762465470173,5292.30884514919,18.6883326604721,0,6688,2240,FALSE,consensus_union,1709.92664900189,825.762465470173,18.6883326604721,212,0,0.514563106796117,0.003296,0.005,10x,FALSE,0,1,0,0
GSE185991,GSM5628185_M35,492,250,1,249,P2-exclude,n_final=249 < 300,708.417507676325,23567.15752941,487.027830001054,5103.10057639749,20,0,4341,1635,FALSE,consensus_union,708.417507676325,487.027830001054,20.0018681329162,242,0,0.491869918699187,0.003936,0.004,10x,FALSE,0,1,0,0
GSE185991,GSM5628186_M39,2752,1345,48,1297,PASS,OK,1322.6041224498,19262.9491830175,818.67790391334,4871.27963383038,16.6431225445902,0,5106,2018,FALSE,consensus_union,1322.6041224498,818.67790391334,16.6431225445902,1407,0,0.511264534883721,0.022016,0.0356877323420074,10x,FALSE,25,26,3,0.0625
GSE185991,GSM5628187_M40,4061,1988,82,1906,PASS,OK,684.426033092242,180279.033868033,619.960942195481,13406.7945805838,19.8213441018608,0,11410,2940.5,FALSE,consensus_union,684.426033092242,619.960942195481,19.8213441018608,2073,0,0.510465402610195,0.032488,0.0412474849094567,10x,FALSE,42,57,17,0.207317073170732
GSE185991,GSM5628188_M41,5287,1969,121,1848,PASS,OK,1795.17075794745,76450.234270147,999.954064586247,9728.60788762856,20,0,13307,3399,FALSE,consensus_union,1795.17075794745,999.954064586247,26.1238755624804,3224,94,0.627577075846416,0.042296,0.0614525139664804,10x,FALSE,68,69,16,0.132231404958678
GSE185991,GSM5628189_M42,3540,1596,53,1543,P2-exclude,LOW_COMPLEXITY (median below floor),500,5296.4398342784,200,1820.37191403692,7.36761094738293,18.7155810973968,843,440,TRUE,consensus_union,39.0875770286562,41.9980111813839,7.36761094738293,114,1830,0.549152542372881,0.02832,0.0332080200501253,10x,FALSE,35,21,3,0.0566037735849057
GSE185991,GSM5628190_M43,847,480,5,475,PASS,OK,500,266696.209680136,311.626389192692,24746.7135885964,20,0.0425144373341658,14386,3529,FALSE,consensus_union,366.977277695034,311.626389192692,34.6051198933731,324,43,0.433293978748524,0.006776,0.0104166666666667,10x,FALSE,2,3,0,0
GSE185991,GSM5628191_M44,1014,596,6,590,PASS,OK,715.678803106382,1018030.18454314,970.11380982496,23370.2888984651,20,4.40314820035185,29901.5,4993.5,FALSE,consensus_union,715.678803106382,970.11380982496,24.0720558798441,414,4,0.412228796844182,0.008112,0.0100671140939597,10x,FALSE,2,4,0,0
GSE185991,GSM5628192_M45,2182,1043,25,1018,PASS,OK,500,711227.932801072,200,45919.9316112047,20,0.177771394583132,12808.5,3194,FALSE,consensus_union,147.503675209762,162.420973601365,30.2150888510063,1066,73,0.521998166819432,0.017456,0.0239693192713327,10x,FALSE,12,16,3,0.12
GSE185991,GSM5628195_M48,4480,2848,120,2728,PASS,OK,610.323515654327,16972.5428142719,380.78756216824,5012.09122780319,15.4354487705092,0,3349.5,1440,FALSE,consensus_union,610.323515654327,380.78756216824,15.4354487705092,1632,0,0.364285714285714,0.03584,0.0421348314606742,10x,FALSE,64,90,34,0.283333333333333
GSE185991,GSM5628196_M49,4435,3082,138,2944,PASS,OK,1121.58527567648,10649.1554935901,584.175467526792,3226.99104086144,16.3745180100819,0,3486,1385.5,FALSE,consensus_union,1121.58527567648,584.175467526792,16.3745180100819,1353,0,0.305073280721533,0.03548,0.0447761194029851,10x,FALSE,78,89,29,0.210144927536232
GSE185991,GSM5628197_M50,761,201,1,200,P2-exclude,n_final=200 < 300,500,578212.040630534,200,40409.435523457,20,0,10836,3026.5,FALSE,consensus_union,125.98531313973,150.854891216221,30.4757585207843,548,12,0.735873850197109,0.006088,0.00497512437810945,10x,FALSE,0,1,0,0
GSE185991,GSM6412447_M36,7321,3453,260,3193,PASS,OK,4418.91271629606,35302.8244764154,1717.48019111122,5984.60235710189,7.8031881345782,0,12222,3161,FALSE,consensus_union,4418.91271629606,1717.48019111122,7.8031881345782,3868,0,0.528343122524245,0.058568,0.0752968433246452,10x,FALSE,143,171,54,0.207692307692308
GSE185991,GSM6412448_M38,7464,5676,495,5181,PASS,OK,1088.81153988385,46664.0746711958,646.443941447552,7915.06219169218,20,0.0912032814555374,7109,2259,FALSE,consensus_union,1088.81153988385,646.443941447552,22.1627637568012,1722,66,0.239549839228296,0.059712,0.0872093023255814,10x,FALSE,301,309,115,0.232323232323232
GSE185991,GSM6412449_M84,8103,6546,567,5979,PASS,OK,4437.34999682105,47075.2158720069,1328.41940879987,6497.83038611145,10.8897023086882,0.0145313416911176,14352,2898,FALSE,consensus_union,4437.34999682105,1328.41940879987,10.8897023086882,1557,0,0.192151055164754,0.064824,0.0866177818515124,10x,FALSE,344,368,145,0.255731922398589
GSE185991,GSM6412450_M85,10586,5180,615,4565,PASS,OK,500,187638.272400685,244.244130481788,17747.5052991016,20,0.0312284424769761,7637,2261,FALSE,consensus_union,242.56918067763,244.244130481788,34.7845471708846,3985,1421,0.510674475722653,0.084688,0.118725868725869,10x,FALSE,364,396,145,0.235772357723577
GSE185991,GSM6412451_M88,7729,3593,307,3286,PASS,OK,951.867638683965,103945.974186912,653.429201960336,10337.4642267825,16.7867353242846,0,8186.5,2309.5,FALSE,consensus_union,951.867638683965,653.429201960336,16.7867353242846,4136,0,0.535127442101177,0.061832,0.0854439187308656,10x,FALSE,154,193,40,0.130293159609121
GSE185991,GSM6412452_M89,3982,3354,119,3235,PASS,OK,575.024678637718,174044.724892674,419.783166923854,16308.5910522988,9.55124210758724,0.0256524048025189,10194,2631,FALSE,consensus_union,575.024678637718,419.783166923854,9.55124210758724,628,0,0.157709693621296,0.031856,0.0354800238521169,10x,FALSE,55,96,32,0.26890756302521
GSE185991,GSM6412453_M92,5792,2562,158,2404,PASS,OK,1734.19939956457,76824.6719687783,932.950418614552,9682.21871148759,9.52819286708859,0,9440,2646.5,FALSE,consensus_union,1734.19939956457,932.950418614552,9.52819286708859,3230,0,0.557665745856354,0.046336,0.0616705698672912,10x,FALSE,87,100,29,0.183544303797468
GSE185991,GSM6412454_M93,6571,2172,169,2003,PASS,OK,1679.70484136278,124860.224746297,1056.06807970294,11639.4352184734,20,0,14526,3479,FALSE,consensus_union,1679.70484136278,1056.06807970294,20.9007698050551,4377,22,0.669456703698067,0.052568,0.0778084714548803,10x,FALSE,103,96,30,0.177514792899408
GSE185991,GSM6412455_M95,7324,2897,224,2673,PASS,OK,1863.43280007906,54019.1672035231,1098.69840192285,7612.33836816604,20,0,10794,3003,FALSE,consensus_union,1863.43280007906,1098.69840192285,29.5823109333258,3824,603,0.604451119606772,0.058592,0.0773213669313083,10x,FALSE,134,144,54,0.241071428571429
GSE201966,GSM6085176_AML01M4_CR,3500,1268,42,1226,PASS,OK,500,745233.864662562,200,84246.6211261833,7.78923079632471,8.93081967213115,2958.5,1245,FALSE,consensus_union,0.197865404394589,0.546134662553255,7.78923079632471,1090,1142,0.637714285714286,0.028,0.0331230283911672,10x,FALSE,13,29,0,0
GSE201966,GSM6085177_AML01M4_P,6000,2194,140,2054,PASS,OK,500,26105.9100933626,200,4679.81783129468,8.5880289209197,9.43358340218178,2771.5,1056,FALSE,consensus_union,3.2997125820142,7.11694369325181,8.5880289209197,1456,2350,0.634333333333333,0.048,0.0638103919781222,10x,FALSE,66,89,15,0.107142857142857
GSE201966,GSM6085178_AML01M4_RE,9000,7276,775,6501,PASS,OK,500,26528.3527532924,200,4729.14103527925,6.65370718867033,0.649836246276193,1896,721,FALSE,consensus_union,181.039209055449,142.182268404329,6.65370718867033,1724,0,0.191555555555556,0.072,0.1065145684442,10x,FALSE,417,460,102,0.131612903225806
GSE201966,GSM6085179_AML02M5_P,5520,2749,150,2599,PASS,OK,1372.32208226516,9911.18934525168,631.732152307158,2675.1844018512,10.3272509333385,0,3373,1217,FALSE,consensus_union,1372.32208226516,631.732152307158,10.3272509333385,2771,0,0.501992753623188,0.04416,0.0545652964714442,10x,FALSE,88,100,38,0.253333333333333
GSE201966,GSM6085180_AML02M5_RE,13619,10322,1484,8838,PASS,OK,1976.80620562413,44470.4067348093,870.635651483176,6610.34382200602,8.45924989098334,1.83538322168575,8186,2236,FALSE,consensus_union,1976.80620562413,870.635651483176,8.45924989098334,3297,0,0.242088259049857,0.1,0.143770587095524,10x,FALSE,955,938,409,0.275606469002695
GSE201966,GSM6085181_AML03M5_P,9196,7491,685,6806,PASS,OK,574.821772130574,11298.8970058091,387.438876398781,2706.42948830134,15.8114533263912,0,2404,987,FALSE,consensus_union,574.821772130574,387.438876398781,15.8114533263912,1705,0,0.185406698564593,0.073568,0.0914430650113469,10x,FALSE,450,476,241,0.351824817518248
GSE201966,GSM6085182_AML03M5_RE,5000,2635,157,2478,PASS,OK,500,128394.669396708,200,22968.2413287941,9.47006637634163,0.695426998356218,3062.5,1159,FALSE,consensus_union,17.8055912347605,20.4292959692894,9.47006637634163,2153,212,0.473,0.04,0.0595825426944972,10x,FALSE,78,84,5,0.0318471337579618
GSE207356,GSM6284912_TS173_04_Sample_D,12942,10625,1071,9554,PASS,OK,527.164328890256,89999.5341108843,364.339011166154,8410.43617643943,12.2103900161188,0.0316999796608271,7812,1892.5,FALSE,consensus_union,527.164328890256,364.339011166154,12.2103900161188,2317,0,0.179029516303508,0.1,0.1008,10x,FALSE,811,942,682,0.636788048552754
GSE207356,GSM6284913_TS173_05_Sample_E,9551,6224,554,5670,PASS,OK,500,403886.80171993,200,22484.6131536377,16.373286223374,0.0442083908139252,6959,1786,FALSE,consensus_union,34.5769382424237,72.8676090090938,16.373286223374,3323,4,0.348340487907025,0.076408,0.0890102827763496,10x,FALSE,285,410,141,0.254512635379061
GSE207356,GSM6284914_TS173_06_Sample_F,12178,7686,910,6776,PASS,OK,500,138680.735614044,200,18263.8480072578,12.6902951122581,0.805467591917217,7497.5,2177,FALSE,consensus_union,429.529910814577,190.749616324861,12.6902951122581,4492,0,0.368861882082444,0.097424,0.1183970856102,10x,FALSE,521,660,271,0.297802197802198
GSE227903,1216_Dg,2941,2315,76,2239,PASS,OK,500,73589.6685572246,336.780360477262,12103.9154249472,13.6309130776913,0.190777224000946,5691,2231,FALSE,consensus_union,329.338743809584,336.780360477262,13.6309130776913,626,0,0.21285277116627,0.023528,0.032829373650108,10x,TRUE,42,47,13,0.171052631578947
GSE227903,1216_MRD,2371,1838,49,1789,PASS,OK,628.469352100739,125555.349256477,541.289367613089,12069.5812459961,10.3637266098239,0.238572603394898,9285,2642,FALSE,consensus_union,628.469352100739,541.289367613089,10.3637266098239,533,0,0.224799662589625,0.018968,0.0266594124047878,10x,TRUE,20,31,2,0.0408163265306122
GSE227903,1216_R,6866,5878,431,5447,PASS,OK,842.934287033813,29693.9030539115,599.83045468359,6197.05780354352,12.9718106277623,0.198896969157917,5130,1959,FALSE,consensus_union,842.934287033813,599.83045468359,12.9718106277623,988,0,0.143897465773376,0.054928,0.0733242599523647,10x,TRUE,269,273,111,0.25754060324826
GSE227903,1886_Dg,7052,3320,231,3089,PASS,OK,1177.62584804466,53723.4437449276,740.082867296342,9176.31835582092,10.1876412342374,0,6883,2357,FALSE,consensus_union,1177.62584804466,740.082867296342,10.1876412342374,3732,0,0.529211571185479,0.056416,0.069578313253012,10x,TRUE,142,162,73,0.316017316017316
GSE227903,1886_MRD,3528,2877,100,2777,PASS,OK,1864.37234425043,47889.3528298373,889.975111769851,7554.87306451637,9.67011327993549,0.208613650314101,9210,2546,FALSE,consensus_union,1864.37234425043,889.975111769851,9.67011327993549,651,0,0.18452380952381,0.028224,0.0347584289190129,10x,TRUE,61,72,33,0.33
